Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
21516,1.02,Very Good,F,VS2,61.7,58.0,6.47,6.5,4.0,6479
19361,0.32,Premium,E,SI2,61.2,58.0,4.39,4.44,2.7,449
9152,2.52,Premium,F,SI2,60.6,60.0,8.78,8.7,5.3,18179
4632,1.2,Very Good,E,SI1,,57.0,6.7,6.79,4.23,7310
4663,0.4,Good,F,VS1,63.1,59.0,4.64,4.68,2.94,877
1897,0.91,Good,E,SI2,63.1,61.0,6.04,6.14,3.84,3520
1556,0.34,Ideal,F,VS2,62.1,56.0,4.47,4.45,2.77,880
3243,0.41,Ideal,D,SI1,62.7,56.0,4.73,4.78,2.98,791
2561,0.3,Premium,D,VS2,60.3,60.0,4.31,4.28,2.59,911
18926,0.31,Ideal,G,VS2,62.2,54.0,4.34,4.38,2.71,562
15727,0.32,Premium,E,SI1,61.9,59.0,4.36,4.39,2.71,561
20652,0.3,Premium,F,VS1,61.0,58.0,4.33,4.36,2.65,570
8485,2.01,Good,G,SI2,63.6,59.0,7.95,8.0,5.07,15832
16451,0.4,Ideal,E,VS2,62.4,55.0,4.74,4.71,2.95,975
20194,0.91,Premium,H,VS2,61.8,60.0,6.18,6.22,3.83,4313
9931,0.25,Very Good,E,VS2,59.7,61.0,4.08,4.1,2.44,409
15470,0.41,Premium,G,VS1,61.5,58.0,4.8,4.76,2.94,961
10353,0.4,Very Good,E,VS1,60.1,58.0,4.72,4.76,2.85,1053
12557,0.51,Very Good,D,SI1,63.5,56.0,5.08,5.06,3.22,1574
9421,0.74,Premium,D,SI2,61.8,59.0,5.85,5.83,3.61,2291
22319,0.23,Ideal,G,SI1,61.2,56.0,3.97,4.0,2.44,375
9956,1.08,Ideal,H,SI2,60.4,57.0,6.63,6.68,4.02,4455
11521,0.33,Premium,H,IF,60.3,59.0,4.49,4.47,2.7,1114
5868,0.32,Ideal,F,VVS1,61.4,56.0,4.4,4.43,2.71,912
13034,1.2,Premium,H,SI1,62.7,56.0,6.78,6.75,4.24,5746
8900,1.01,Good,E,SI1,63.7,58.0,6.32,6.36,4.04,5132
5275,0.5,Premium,F,VVS2,62.7,56.0,5.08,5.03,3.17,1987
10462,1.97,Very Good,H,VS2,62.9,59.0,7.9,8.01,5.0,17377
12363,0.41,Very Good,F,SI1,63.3,57.0,4.72,4.69,2.98,969
8193,0.41,Ideal,D,SI1,63.0,57.0,4.7,4.64,2.94,920
17323,0.77,Ideal,I,SI1,61.7,56.0,5.89,5.91,3.64,2382
13114,0.5,Good,G,SI2,62.3,64.0,5.1,5.02,3.15,1121
1074,1.06,Ideal,G,SI2,62.2,55.0,6.53,6.56,4.07,4459
16462,1.0,Ideal,I,VS1,63.1,57.0,6.32,6.39,4.01,4664
7327,1.82,Premium,I,VS1,61.4,60.0,7.8,7.83,4.8,13813
7016,2.03,Very Good,H,SI2,56.8,61.0,8.52,8.42,4.81,16442
18265,1.05,Ideal,G,VS1,62.0,56.0,6.53,6.47,4.03,7063
19685,1.51,Very Good,F,SI2,63.2,60.0,7.2,7.27,4.57,8462
25163,0.32,Premium,G,VS2,61.5,60.0,4.4,4.42,2.71,561
10400,0.42,Ideal,G,VVS1,61.6,55.0,4.82,4.85,2.98,1179
8579,0.7,Premium,J,SI1,,59.0,5.65,5.6,3.53,1844
15791,0.7,Good,H,VS2,63.4,60.0,5.59,5.61,3.55,2394
21182,0.3,Good,E,VVS2,63.0,58.0,4.27,4.34,2.71,622
1123,0.55,Very Good,F,VS2,62.5,56.0,5.23,5.27,3.28,1625
16448,0.9,Ideal,J,VS1,62.6,55.0,6.13,6.11,3.83,3048
22490,0.43,Premium,G,VS1,61.8,59.0,4.88,4.83,3.0,1008
18196,0.31,Ideal,E,IF,62.2,54.0,4.33,4.35,2.7,987
23542,0.53,Good,E,VVS2,63.4,61.0,5.11,5.18,3.26,2582
13418,0.35,Very Good,H,SI1,63.1,58.0,4.51,4.46,2.83,630
4223,2.08,Premium,H,I1,61.7,57.0,8.23,8.18,5.06,6150
10987,0.9,Good,F,VS2,64.3,57.0,6.07,6.09,3.91,4617
6486,0.71,Premium,F,SI1,58.5,59.0,5.87,5.82,3.42,2345
21040,1.5,Premium,G,VS2,60.5,59.0,7.39,7.35,4.46,13112
1581,0.63,Ideal,I,VS2,62.1,54.0,5.51,5.54,3.43,1423
13325,2.3,Premium,H,SI2,62.7,56.0,8.46,8.42,5.29,15992
10320,0.71,Very Good,F,VVS1,61.8,55.0,5.71,5.77,3.55,3461
1111,0.54,Very Good,G,VS1,61.6,56.0,5.23,5.26,3.23,1754
8852,0.7,Ideal,H,VS1,61.7,57.0,5.66,5.7,3.5,3185
22241,1.09,Good,D,IF,58.7,61.0,6.75,6.85,3.99,16406
540,1.22,Premium,E,SI1,62.3,59.0,6.8,6.74,4.22,7395
20669,0.3,Ideal,F,VVS1,62.1,55.0,4.32,4.31,2.68,1114
12195,0.25,Ideal,H,VS1,61.5,56.0,4.05,4.08,2.5,445
9080,0.6,Ideal,E,SI1,61.2,57.0,5.43,5.45,3.33,2069
21096,0.7,Very Good,F,VS1,62.2,58.0,5.64,5.75,3.54,2889
7131,1.04,Premium,I,SI2,61.3,59.0,6.5,6.46,3.97,4141
3947,1.53,Premium,J,VVS1,61.6,59.0,7.35,7.39,4.54,9384
16227,1.75,Premium,E,SI1,60.3,61.0,7.82,7.74,4.69,15394
2414,1.0,Very Good,E,VS2,62.8,63.0,6.28,6.33,3.96,5720
8289,1.25,Premium,J,VS2,62.2,59.0,6.88,6.86,4.27,5396
4298,0.3,Premium,I,VS1,59.1,59.0,4.38,4.35,2.58,608
7196,0.87,Very Good,J,SI1,63.1,60.0,6.03,5.96,3.78,2379
7195,0.7,Ideal,I,VS1,61.9,56.0,5.69,5.72,3.53,2616
5850,0.71,Very Good,E,SI1,59.3,55.0,5.83,5.9,3.48,2573
8372,0.5,Premium,E,VS2,61.1,61.0,5.13,5.11,3.13,1746
20001,0.41,Ideal,G,VS1,61.7,57.0,4.78,4.81,2.96,899
19314,0.81,Premium,H,SI2,62.2,56.0,5.98,5.92,3.7,2534
18348,0.94,Good,I,SI2,63.8,60.0,6.21,6.14,3.94,3079
20331,1.01,Good,H,SI2,63.5,60.0,6.23,6.31,3.98,3971
25894,0.41,Ideal,G,VS1,60.8,56.0,4.82,4.79,2.92,961
333,0.32,Ideal,E,VVS2,61.3,55.0,4.41,4.43,2.71,1010
65,1.13,Premium,H,SI1,60.9,59.0,6.79,6.7,4.11,5050
9352,0.42,Premium,H,SI1,60.9,58.0,4.85,4.84,2.95,898
1958,0.7,Very Good,E,SI2,59.8,58.0,5.74,5.76,3.44,2335
20842,0.32,Ideal,H,VS2,61.7,57.0,4.38,4.4,2.71,529
22460,0.31,Premium,F,VS2,62.3,59.0,4.3,4.33,2.69,625
3393,1.0,Ideal,G,VS1,62.5,54.0,6.4,6.44,4.01,7648
7914,1.37,Very Good,E,SI2,62.5,59.0,6.98,7.04,4.38,7365
26940,1.74,Very Good,H,SI2,62.1,59.0,7.65,7.78,4.79,10086
19187,2.03,Premium,G,VS2,60.9,59.0,8.17,8.14,4.97,18166
26876,0.43,Premium,F,SI2,60.2,60.0,4.85,4.91,2.94,679
13247,1.11,Premium,G,SI2,62.5,57.0,6.54,6.49,4.07,3804
26043,0.54,Ideal,E,VS1,62.0,56.0,5.26,5.23,3.25,2041
11761,1.52,Very Good,F,VS2,62.9,53.3,7.31,7.36,4.61,15649
20230,0.38,Ideal,H,VS1,60.6,57.0,4.7,4.73,2.85,871
20733,0.5,Ideal,E,SI1,61.9,60.0,5.06,5.09,3.14,1337
688,0.31,Ideal,H,VS2,62.6,57.0,4.38,4.34,2.73,628
26075,0.31,Premium,F,VS2,62.0,58.0,4.37,4.31,2.69,802
7233,0.3,Very Good,D,SI1,62.6,56.0,4.24,4.29,2.67,552
8786,2.04,Premium,E,SI2,62.7,60.0,8.04,8.0,5.03,15398
9177,0.27,Ideal,F,VVS1,62.5,56.0,4.1,4.14,2.57,760
13549,0.7,Ideal,H,SI2,60.6,54.0,5.73,5.65,3.45,1715
20754,0.32,Ideal,G,VS1,62.1,55.0,4.41,4.38,2.73,828
20995,2.01,Very Good,E,SI2,,60.0,8.2,8.24,4.84,17024
48,0.52,Ideal,G,VVS2,61.7,55.0,5.21,5.23,3.22,2338
25714,1.5,Premium,J,VVS2,62.8,62.0,7.25,7.22,4.54,7983
4200,0.32,Premium,H,VS2,62.5,59.0,4.33,4.38,2.72,505
3579,0.72,Good,F,SI2,63.8,59.0,5.64,5.58,3.58,1609
11361,0.31,Ideal,G,VVS1,61.4,57.0,4.37,4.39,2.68,772
15375,0.6,Premium,H,VS1,60.8,59.0,5.49,5.43,3.32,2376
24866,0.51,Ideal,G,VS2,61.6,56.0,5.13,5.18,3.18,1427
5003,1.2,Premium,I,SI1,,56.0,6.82,6.76,4.19,4872
12800,2.1,Very Good,I,VS2,59.4,60.0,8.39,8.47,5.01,17837
17144,1.01,Very Good,E,SI1,61.1,57.0,6.44,6.5,3.95,4563
17379,1.73,Premium,J,SI1,60.7,58.0,7.78,7.73,4.71,9271
20415,0.31,Ideal,E,VS1,61.8,55.0,4.36,4.38,2.7,692
8301,0.3,Premium,H,VS2,62.3,58.0,4.33,4.31,2.69,608
16564,1.06,Premium,G,VVS2,59.6,58.0,6.65,6.61,3.95,8149
25546,0.3,Premium,E,VS2,62.5,59.0,4.27,4.3,2.68,658
8000,0.91,Ideal,E,VVS1,61.7,56.0,6.18,6.23,3.83,9636
24450,0.55,Premium,H,VS2,59.9,61.0,5.31,5.28,3.17,1270
21211,0.31,Premium,H,SI1,61.1,55.0,4.39,4.35,2.67,573
7760,0.41,Ideal,F,VS2,61.8,56.0,4.78,4.8,2.96,863
15002,1.08,Ideal,H,VS1,62.0,55.0,6.56,6.6,4.08,6562
12062,0.93,Premium,F,SI2,60.0,60.0,6.36,6.31,3.8,3333
518,0.45,Good,F,VS1,58.6,62.2,5.0,5.05,2.95,1144
11558,1.24,Ideal,G,VS1,61.5,56.0,6.92,6.97,4.27,8830
23478,0.54,Ideal,E,SI2,60.4,57.0,5.27,5.3,3.19,1266
26869,0.41,Ideal,F,SI1,62.7,57.0,4.74,4.7,2.96,969
10155,2.01,Premium,J,SI1,60.9,58.0,8.15,8.07,4.94,12048
8097,1.01,Premium,F,I1,61.8,60.0,6.39,6.36,3.94,2781
319,0.9,Very Good,D,SI1,62.5,59.0,6.11,6.15,3.83,4579
6581,0.31,Ideal,E,IF,62.5,56.0,4.34,4.37,2.72,1214
659,0.91,Premium,H,SI1,63.0,57.0,6.19,6.1,3.87,3033
128,0.55,Premium,G,SI2,60.3,58.0,5.35,5.33,3.22,1186
7310,1.01,Premium,I,SI2,61.9,58.0,6.45,6.41,3.98,3054
9673,0.77,Good,I,VS1,64.1,55.0,5.8,5.86,3.73,2184
3340,0.5,Premium,E,VS2,62.6,58.0,5.07,5.12,3.19,1559
16761,1.22,Premium,F,VS2,62.3,57.0,6.84,6.8,4.25,8731
3937,1.37,Premium,G,VS1,58.3,60.0,7.35,7.3,4.27,10412
13220,0.7,Ideal,E,VS1,62.2,58.0,5.62,5.69,3.52,3107
19057,0.33,Ideal,G,VS1,61.9,56.0,4.44,4.48,2.76,666
18468,0.44,Very Good,G,SI1,,61.0,4.83,4.88,2.99,772
2795,1.1,Premium,I,SI2,59.7,62.0,6.8,6.64,4.01,3604
18161,0.41,Very Good,F,SI1,63.0,56.0,4.71,4.78,2.99,705
13427,0.31,Good,H,VS1,64.0,59.0,4.28,4.25,2.73,698
6639,1.71,Ideal,G,VS1,62.2,55.0,7.72,7.65,4.78,17595
26335,0.31,Premium,G,VS2,61.0,56.0,4.37,4.35,2.66,698
21199,0.52,Ideal,E,VS2,61.9,56.0,5.12,5.16,3.18,1689
8122,0.54,Ideal,E,VS1,61.0,56.0,5.24,5.35,3.23,1939
7388,0.5,Ideal,E,SI2,62.5,57.0,5.07,5.04,3.16,1240
6866,1.13,Premium,H,VS2,62.4,58.0,6.61,6.66,4.14,5779
5811,0.23,Ideal,E,VS2,61.7,55.0,3.98,4.0,2.46,548
14251,1.26,Ideal,J,VVS1,61.4,60.0,6.92,6.95,4.26,6186
12999,0.74,Very Good,G,SI2,63.3,57.0,5.73,5.7,3.62,2398
13107,0.38,Premium,I,VS1,59.9,60.0,4.66,4.72,2.81,700
14736,1.01,Ideal,E,VS1,,56.0,6.45,6.49,3.98,9503
25606,1.52,Very Good,G,VS2,62.1,58.0,7.36,7.43,4.59,12840
22760,1.7,Premium,E,SI2,59.8,59.0,7.76,7.66,4.61,9596
24919,0.75,Ideal,F,VS2,62.5,57.0,5.78,5.83,3.63,2893
15838,0.85,Ideal,E,VS2,59.3,57.0,6.19,6.22,3.68,3924
20532,0.71,Very Good,E,VS2,59.9,59.0,5.79,5.83,3.48,3053
20214,1.04,Ideal,H,VVS2,62.2,55.0,6.48,6.52,4.04,6619
24407,1.23,Ideal,H,VS1,60.6,57.0,6.94,6.98,4.22,7803
11239,1.0,Premium,F,VS2,61.9,59.0,6.41,6.36,3.95,6640
16322,0.36,Ideal,E,VS2,61.2,56.0,4.63,4.59,2.82,1013
2150,0.52,Ideal,F,SI1,61.6,57.0,5.16,5.19,3.19,1250
11837,0.55,Premium,D,SI1,60.7,58.0,5.3,5.24,3.2,1819
9138,1.65,Ideal,G,IF,62.4,55.0,7.53,7.61,4.72,17569
6321,0.38,Ideal,D,VS1,62.2,57.0,4.63,4.66,2.89,1067
24752,1.03,Ideal,E,SI1,62.0,53.0,6.47,6.5,4.02,5608
23755,0.3,Very Good,H,SI1,63.3,56.0,4.29,4.27,2.71,554
25736,0.9,Premium,E,SI1,62.3,61.0,6.17,6.12,3.83,3800
10428,2.02,Good,F,SI2,61.9,61.0,8.06,8.02,4.98,15261
23146,0.32,Very Good,G,VS1,62.1,55.0,4.41,4.44,2.75,645
9149,0.4,Ideal,E,VS1,61.7,55.0,4.76,4.73,2.93,1125
13932,0.79,Ideal,E,SI1,62.1,54.0,5.92,5.96,3.69,3107
25151,0.9,Ideal,G,VS2,62.4,54.0,6.22,6.19,3.87,4309
5463,0.31,Very Good,F,VS2,62.7,57.0,4.31,4.36,2.72,500
2545,1.08,Ideal,G,VS2,62.3,57.0,6.53,6.57,4.08,7295
24078,0.3,Ideal,F,VS1,62.5,57.0,4.26,4.28,2.67,621
17187,0.91,Very Good,E,VS2,61.1,58.0,6.2,6.28,3.81,5145
17350,0.9,Very Good,F,SI2,62.4,59.0,6.12,6.16,3.83,3519
3509,1.2,Ideal,I,SI1,62.6,58.0,6.74,6.71,4.21,5376
1294,1.14,Ideal,H,SI1,61.6,57.0,6.7,6.75,4.14,5003
1908,1.11,Ideal,E,VVS1,61.3,54.0,6.68,6.72,4.11,12725
16400,1.23,Ideal,H,VS2,62.8,56.0,6.76,6.84,4.27,7900
20985,0.91,Very Good,G,VS2,62.3,59.0,6.13,6.17,3.83,5484
16678,2.0,Very Good,J,SI1,63.3,59.0,7.95,7.89,5.01,11189
15185,0.3,Ideal,E,VS2,62.1,53.6,4.3,4.35,2.69,652
16121,0.51,Ideal,H,VS1,62.6,57.0,5.09,5.13,3.2,1438
12678,1.53,Good,F,VS1,60.8,61.0,7.31,7.39,4.47,15619
16429,0.73,Premium,F,I1,59.3,61.0,5.88,5.75,3.46,1207
14477,2.0,Premium,I,SI2,61.3,59.0,8.13,8.09,4.97,14208
13051,1.03,Ideal,F,VS1,62.1,55.0,6.47,6.5,4.03,8169
26502,0.56,Ideal,E,VS1,60.8,55.0,5.37,5.32,3.25,1791
8429,0.9,Premium,I,SI1,62.1,59.0,6.2,6.17,3.84,3468
18304,1.02,Very Good,E,SI1,63.1,61.0,6.42,6.35,4.03,5508
7483,0.29,Ideal,F,VVS1,60.9,57.0,4.29,4.32,2.62,669
9512,0.32,Ideal,D,VS2,61.1,56.0,4.41,4.39,2.69,972
21206,0.73,Very Good,G,VS1,60.7,55.0,5.87,5.89,3.57,3011
21071,0.71,Premium,G,VS2,59.8,56.0,5.89,5.81,3.5,2766
3951,0.42,Very Good,H,SI1,59.5,57.0,4.78,5.11,2.94,700
6432,0.54,Ideal,F,VVS1,61.6,55.0,5.27,5.28,3.25,2951
14158,0.66,Very Good,D,VVS2,60.7,59.0,5.6,5.67,3.42,4311
12308,1.31,Very Good,H,SI1,60.3,58.0,7.02,7.1,4.26,7189
9694,0.35,Very Good,H,VS2,60.1,56.0,4.61,4.64,2.78,567
2388,0.72,Ideal,E,VS1,62.6,55.0,5.7,5.73,3.58,3275
10007,1.09,Premium,H,SI1,59.8,60.0,6.72,6.66,4.0,5335
22206,1.03,Ideal,F,I1,61.1,55.0,6.54,6.51,3.99,3507
4607,0.51,Very Good,H,SI1,61.0,55.0,5.18,5.21,3.17,1698
25065,0.3,Ideal,J,VVS2,62.0,54.0,4.3,4.34,2.68,413
26381,0.53,Ideal,D,VS2,61.4,56.0,5.21,5.18,3.19,1783
18451,0.3,Very Good,H,VVS1,63.0,54.0,4.27,4.3,2.7,684
21548,0.5,Ideal,I,SI2,62.2,53.0,5.11,5.14,3.19,895
8823,0.43,Premium,H,SI1,59.0,58.0,4.93,4.96,2.92,716
7553,1.06,Ideal,D,VVS2,61.1,56.0,6.58,6.59,4.02,11209
24250,0.61,Ideal,J,SI1,62.0,55.0,5.45,5.48,3.39,1143
301,1.69,Ideal,F,SI1,63.0,57.0,7.62,7.55,4.78,13872
14941,1.07,Premium,G,SI1,60.5,62.0,6.69,6.6,4.02,4949
12963,1.01,Premium,F,SI2,62.7,56.0,6.4,6.35,4.0,4197
7602,0.31,Ideal,I,VS2,59.9,57.0,4.4,4.38,2.63,558
17983,1.01,Ideal,G,VVS2,60.9,54.0,6.5,6.53,3.97,7934
24256,1.21,Ideal,G,VS1,62.5,55.0,6.79,6.8,4.25,8020
8604,1.03,Premium,H,SI2,62.3,59.0,6.46,6.42,4.01,4153
12212,0.4,Ideal,J,VVS2,61.9,55.0,4.74,4.79,2.95,662
13046,0.54,Ideal,E,VS2,61.7,55.0,5.23,5.2,3.22,1609
2947,0.3,Very Good,G,SI1,59.5,63.0,4.32,4.29,2.56,574
14081,0.41,Very Good,F,VVS1,63.7,54.0,4.71,4.74,3.01,1169
11722,0.79,Very Good,H,SI2,63.2,55.0,5.93,5.9,3.74,2348
4047,1.16,Ideal,F,SI1,62.6,58.0,6.68,6.73,4.2,6768
17697,1.13,Premium,H,SI1,61.4,59.0,6.73,6.68,4.12,5338
18802,1.01,Ideal,H,SI1,61.2,58.0,6.42,6.49,3.95,4943
14260,0.31,Ideal,G,VS1,61.5,54.0,4.39,4.43,2.71,658
382,1.22,Ideal,F,VVS1,61.2,57.0,6.88,6.92,4.22,13029
21209,2.01,Premium,I,VS2,62.1,59.0,7.98,8.06,4.98,15379
3666,1.31,Ideal,F,SI1,61.6,55.0,7.04,7.09,4.35,9331
20519,0.76,Good,I,SI1,64.1,59.0,5.75,5.73,3.68,2016
18414,0.31,Ideal,G,IF,61.6,55.0,4.37,4.39,2.7,891
26480,0.5,Premium,D,SI1,63.0,60.0,5.06,5.03,3.18,1588
5434,0.54,Premium,E,SI1,60.2,58.0,5.27,5.3,3.18,1361
15083,1.05,Ideal,I,SI1,62.6,56.0,6.45,6.53,4.06,4466
22553,1.27,Ideal,E,SI2,60.8,57.0,7.0,7.02,4.26,7023
7320,0.71,Ideal,F,SI1,61.3,57.0,5.72,5.79,3.53,2699
10912,0.35,Ideal,J,VS1,62.6,53.7,4.51,4.54,2.83,483
25579,1.27,Ideal,G,VS2,61.9,57.0,6.9,6.93,4.28,9489
6346,0.33,Very Good,H,SI1,63.0,57.0,4.39,4.41,2.77,475
13616,0.39,Premium,G,VVS1,59.9,59.0,4.73,4.75,2.84,1095
20627,1.21,Very Good,H,VS1,60.4,59.0,6.88,6.97,4.18,7196
25705,0.33,Ideal,D,SI2,61.3,56.0,4.45,4.49,2.74,492
19016,0.51,Premium,F,VS1,60.3,57.0,5.22,5.2,3.14,1799
18037,1.0,Ideal,E,SI1,61.4,58.0,6.41,6.43,3.94,5555
13834,0.9,Premium,D,SI2,62.9,56.0,6.19,6.09,3.86,4007
8684,1.91,Premium,G,SI2,61.9,58.0,7.9,7.84,4.87,9038
10716,1.58,Ideal,H,VS1,60.4,57.0,7.55,7.65,4.59,13950
3520,1.01,Premium,H,VS2,60.7,61.0,6.47,6.39,3.9,4921
18017,1.04,Premium,G,I1,62.2,58.0,6.46,6.41,4.0,2801
10915,0.34,Very Good,F,SI1,63.0,54.0,4.48,4.5,2.83,566
24870,1.4,Premium,H,VS2,62.9,55.0,7.15,7.06,4.47,8847
25549,0.4,Very Good,E,VS2,62.2,58.0,4.67,4.72,2.92,912
20603,1.51,Very Good,E,SI2,63.1,58.0,7.31,7.28,4.6,9513
5286,1.01,Premium,F,SI2,62.4,58.0,6.41,6.37,3.99,4497
13136,1.54,Fair,F,SI1,65.8,56.0,7.22,7.18,4.74,10954
17278,0.51,Very Good,F,VS1,,57.0,5.06,5.09,3.21,1627
14073,0.3,Ideal,E,VVS1,62.6,54.0,4.3,4.33,2.7,838
3593,0.32,Premium,G,VS2,61.1,58.0,4.45,4.42,2.71,720
22122,0.55,Ideal,H,SI1,61.5,54.0,5.3,5.33,3.27,1248
17140,0.78,Very Good,E,SI1,60.9,57.0,5.93,5.97,3.62,3055
9657,1.01,Very Good,E,SI1,63.3,58.0,6.39,6.37,4.04,5077
21105,0.32,Ideal,I,VS1,61.4,55.3,4.39,4.42,2.7,529
16010,0.33,Premium,I,VVS2,61.0,58.0,4.46,4.42,2.71,743
20181,0.91,Fair,F,SI2,65.3,51.0,6.05,5.98,3.93,2996
25193,0.9,Very Good,I,VS2,61.6,57.0,6.13,6.17,3.79,3581
20449,1.5,Ideal,F,SI1,62.0,60.0,7.32,7.29,4.53,12466
4117,0.8,Ideal,D,SI1,62.7,57.0,5.88,5.92,3.7,3564
4064,0.34,Premium,G,VVS2,61.2,59.0,4.5,4.46,2.74,995
20431,0.56,Ideal,G,SI1,62.1,55.0,5.29,5.33,3.3,1417
16504,0.52,Premium,G,VS1,61.7,56.0,5.21,5.17,3.2,1815
17258,0.51,Ideal,H,SI2,62.1,55.0,5.12,5.14,3.18,1016
4431,0.32,Ideal,D,VS2,61.0,57.0,4.42,4.46,2.71,758
23632,0.42,Premium,D,SI2,60.0,61.0,4.89,4.85,2.92,898
13375,1.5,Good,I,SI1,64.2,56.0,7.25,7.14,4.62,7207
6590,1.06,Premium,G,VVS1,61.1,58.0,6.57,6.53,4.0,8319
26175,0.3,Ideal,I,VVS2,62.2,55.0,4.3,4.32,2.68,515
3876,0.42,Ideal,H,VS1,62.0,57.0,4.82,4.8,2.98,1087
2081,1.02,Good,D,SI2,57.5,62.0,6.62,6.6,3.8,3909
1098,0.23,Very Good,F,VVS2,62.9,57.0,3.9,3.95,2.47,505
24030,0.32,Ideal,F,VS2,62.1,57.0,4.35,4.38,2.71,645
12263,1.18,Premium,I,VS1,,59.0,6.73,6.71,4.21,5477
4435,1.01,Premium,G,IF,60.0,61.0,6.45,6.41,3.86,8120
14695,0.35,Ideal,D,SI1,60.8,55.0,4.59,4.56,2.78,827
14892,1.7,Fair,G,VS2,64.5,58.0,7.51,7.43,4.82,14860
20505,0.91,Good,H,SI1,63.8,56.0,6.09,6.04,3.87,3323
2227,1.01,Very Good,F,SI2,63.4,60.0,6.33,6.26,3.99,3563
7134,0.41,Ideal,I,VS1,60.9,53.0,4.85,4.8,2.94,969
12113,2.51,Very Good,I,SI2,62.3,57.0,8.69,8.76,5.44,18090
15730,0.76,Very Good,J,VS2,59.9,59.0,5.92,5.94,3.55,1949
6875,0.9,Fair,I,SI2,65.3,57.0,5.98,5.93,3.89,2536
23830,1.29,Premium,F,VS1,60.9,58.0,7.01,6.97,4.26,10530
4089,2.0,Good,G,I1,63.9,58.0,7.99,7.91,5.08,6854
25413,0.53,Ideal,D,SI2,61.9,55.0,5.19,5.24,3.23,1314
7824,0.9,Very Good,E,SI1,61.4,56.0,6.19,6.23,3.81,5387
2390,1.11,Ideal,G,VVS2,61.8,56.0,6.66,6.69,4.12,9734
11341,1.26,Premium,I,VS2,,58.0,6.88,6.94,4.31,6023
2707,1.01,Ideal,H,VS2,62.1,54.0,6.5,6.44,4.02,4909
17259,1.62,Very Good,H,VS2,59.6,59.0,7.59,7.67,4.55,11427
948,0.51,Very Good,E,VS1,61.0,59.0,5.13,5.17,3.14,1717
12425,0.7,Premium,H,SI1,60.9,62.0,5.72,5.65,3.46,2331
13786,1.0,Very Good,D,VS2,62.6,58.0,6.31,6.38,3.97,6762
9787,0.39,Good,G,VS2,63.7,53.0,4.62,4.67,2.96,734
19735,0.32,Premium,G,VVS2,,58.0,4.37,4.35,2.73,936
25270,0.7,Premium,E,SI2,62.9,59.0,5.71,5.64,3.57,2273
24681,0.95,Premium,H,SI2,58.8,60.0,6.45,6.38,3.77,3652
16326,0.4,Ideal,E,VVS1,61.7,57.0,4.7,4.74,2.91,1333
17260,1.05,Ideal,E,VVS2,62.4,56.0,6.52,6.49,4.06,9146
20029,0.36,Ideal,I,IF,62.0,55.0,4.59,4.61,2.85,735
21927,1.51,Very Good,I,SI1,61.4,60.0,7.37,7.33,4.51,8073
5476,1.33,Ideal,G,VVS1,62.2,54.0,7.02,7.06,4.38,12255
99,0.51,Ideal,G,VS2,61.8,55.0,5.15,5.18,3.19,1557
18614,0.74,Ideal,J,VVS2,61.7,55.0,5.83,5.87,3.61,2106
15202,0.41,Very Good,G,VS2,60.5,56.0,4.81,4.85,2.92,834
2725,0.32,Very Good,E,SI1,63.3,56.0,4.35,4.34,2.75,720
8403,0.31,Ideal,D,VS2,61.2,55.0,4.36,4.46,2.7,734
13429,0.41,Ideal,D,VS1,62.4,56.0,4.75,4.8,2.98,1105
24115,0.9,Very Good,F,I1,61.9,59.0,6.16,6.18,3.82,2199
18028,1.51,Very Good,H,VS2,63.0,57.0,7.25,7.3,4.58,10319
16029,0.58,Very Good,G,VVS2,59.1,59.6,5.39,5.42,3.19,2021
851,0.42,Ideal,G,VVS1,61.6,55.0,4.85,4.82,2.98,1235
12506,0.32,Ideal,D,SI1,61.5,56.0,4.39,4.42,2.71,589
9197,0.92,Very Good,E,SI2,62.1,58.0,6.18,6.22,3.85,4011
5496,1.2,Premium,F,VS2,60.4,59.0,6.91,6.89,4.17,8796
19700,2.0,Premium,E,SI2,62.2,56.0,8.14,8.06,5.04,17760
16170,1.57,Ideal,F,SI1,61.1,55.0,7.55,7.53,4.61,12432
26009,0.4,Ideal,G,VVS2,62.4,57.0,4.7,4.73,2.94,917
11825,1.21,Very Good,H,SI1,63.5,58.0,6.73,6.63,4.24,4944
14408,0.91,Good,E,SI2,63.9,61.0,6.03,6.09,3.87,3538
24992,0.26,Very Good,H,VVS2,59.8,61.0,4.15,4.18,2.49,440
17967,0.55,Ideal,D,VS1,61.7,55.0,5.26,5.25,3.24,1990
16857,1.02,Premium,H,VS1,62.1,57.0,6.46,6.42,4.0,4827
22811,1.01,Premium,F,SI1,59.8,60.0,6.57,6.53,3.92,5345
17486,0.3,Premium,F,VS2,61.8,60.0,4.3,4.27,2.65,673
16806,0.5,Premium,F,VS2,61.8,58.0,5.1,5.06,3.14,1654
14460,0.5,Premium,E,VS2,62.9,59.0,5.09,5.06,3.19,1746
2465,1.23,Very Good,F,VS1,59.3,59.0,6.98,7.01,4.15,10609
13628,1.06,Ideal,G,SI1,62.0,56.0,6.52,6.55,4.05,5159
24909,1.02,Very Good,F,VS1,61.9,59.0,6.38,6.44,3.97,7257
6607,0.76,Ideal,J,SI1,61.9,53.0,5.85,5.92,3.64,1859
5183,0.32,Ideal,D,VVS1,62.6,57.0,4.34,4.41,2.74,917
